,lat,lon,elevation,distance
2454,33.686156,-111.723418,572.6,25169.825702757378
2455,33.686096,-111.723444,573.2,25176.917850162252
2456,33.686033,-111.723493,573.6,25185.262202869908
2457,33.685882,-111.723613,573.8,25205.391618005677
2458,33.685848,-111.723639,573.8,25209.872712782788
2459,33.685667,-111.723741,573.8,25232.101829263745
2460,33.6855,-111.723817,573.8,25251.95820289106
2461,33.685463,-111.723847,573.8,25256.921214628175
2462,33.685356,-111.723941,574.0,25271.6590111176
2463,33.685242,-111.724005,574.2,25285.650148158304
2464,33.685199,-111.724021,574.2,25290.655465040913
2465,33.68507,-111.724062,574.0,25305.49276230397
2466,33.684996,-111.724113,573.8,25314.978220619934
2467,33.68485,-111.724247,574.0,25335.40560517564
2468,33.684777,-111.724309,574.0,25345.345311145364
2469,33.684587,-111.724421,574.0,25368.877009637585
2470,33.684548,-111.724442,574.0,25373.62901157771
2471,33.684351,-111.724537,574.4,25397.232189762235
2472,33.684215,-111.724589,574.2,25413.10164007292
2473,33.684058,-111.724674,573.4,25432.24901336598
2474,33.683865,-111.724808,573.4,25457.03372924327
2475,33.683706,-111.724916,573.8,25477.34234102541
2476,33.683626,-111.724947,573.8,25486.688939320953
2477,33.683456,-111.724997,574.0,25506.14996886924
2478,33.683368,-111.725023,574.2,25516.22650745477
2479,33.683322,-111.725033,574.0,25521.424488674627
2480,33.683231,-111.725034,574.0,25531.543650030508
2481,33.683187,-111.72502,573.8,25536.60480781225
2482,33.68303,-111.724979,573.0,25554.46984297278
2483,33.68298,-111.724982,572.2,25560.036514434076
2484,33.682932,-111.724992,571.2,25565.45347918624
2485,33.682886,-111.725018,570.6,25571.10594311487
2486,33.682844,-111.725048,570.2,25576.53879302071
2487,33.682765,-111.725124,569.6,25587.79117500082
2488,33.68273,-111.725167,569.4,25593.356806531858
2489,33.682599,-111.725364,568.6,25616.69011235601
2490,33.682568,-111.725414,568.6,25622.4594804628
2491,33.682538,-111.725465,568.6,25628.238416564865
2492,33.682443,-111.725603,568.2,25644.810432902683
2493,33.682408,-111.725642,568.2,25650.117807264105
2494,33.682334,-111.725715,568.0,25660.763507341067
2495,33.682255,-111.725781,567.4,25671.462077699587
2496,33.682101,-111.725899,566.8,25691.770752495882
2497,33.682062,-111.725931,566.8,25697.021761625547
2498,33.682026,-111.725964,566.6,25702.056404834235
2499,33.681952,-111.726045,566.4,25713.18650518793
2500,33.681916,-111.726086,566.2,25718.701582965397
2501,33.681765,-111.72625,565.6,25741.333207719174
2502,33.681727,-111.726281,565.6,25746.440235654285
2503,33.681687,-111.726314,565.4,25751.835275647147
2504,33.681648,-111.726341,565.0,25756.840024760902
2505,33.681537,-111.726439,564.4,25772.155584194996
2506,33.681502,-111.726483,564.2,25777.78777444541
2507,33.681408,-111.726616,564.0,25793.93391279821
2508,33.681311,-111.726749,564.0,25810.29798552103
2509,33.681278,-111.726784,564.0,25815.19214199
2510,33.681209,-111.726844,564.6,25824.662543745624
2511,33.681134,-111.726879,565.0,25833.608901697593
2512,33.680929,-111.726953,565.0,25857.410040835093
2513,33.68089,-111.726973,565.0,25862.124997098108
2514,33.680731,-111.727083,565.0,25882.52547637576
2515,33.680658,-111.727153,565.0,25892.910183910124
2516,33.680532,-111.72732,565.0,25913.768660850856
2517,33.680469,-111.727388,565.0,25923.184807025187
2518,33.680358,-111.727466,565.0,25937.482741557145
2519,33.680326,-111.727498,565.0,25942.111822245442
2520,33.680218,-111.727593,565.2,25956.994302156276
2521,33.680146,-111.727638,565.2,25966.01840364383
2522,33.679953,-111.727762,565.2,25990.353694298057
2523,33.679872,-111.727816,565.2,26000.653639099906
2524,33.679834,-111.727845,565.0,26005.659102424113
2525,33.679647,-111.727973,564.8,26029.58914958607
2526,33.679531,-111.728052,565.2,26044.41512890879
2527,33.679379,-111.728172,565.4,26064.637848598628
2528,33.679262,-111.728251,565.2,26079.560679490067
2529,33.679075,-111.728322,564.8,26101.36731037109
2530,33.678996,-111.728355,564.6,26110.66730020123
2531,33.678873,-111.72841,564.6,26125.260454036925
2532,33.678833,-111.728432,564.8,26130.151974999302
2533,33.678671,-111.728544,564.6,26150.934009511268
2534,33.678548,-111.728631,564.6,26166.80432718951
2535,33.67839,-111.72875,564.2,26187.538657996134
2536,33.678312,-111.72881,563.8,26197.836646681524
2537,33.678275,-111.728842,563.8,26202.90562033001
2538,33.678121,-111.728964,563.6,26223.415937383248
2539,33.677963,-111.729091,563.4,26244.55273757221
2540,33.677815,-111.72922,563.6,26264.882861188147
2541,33.677705,-111.72932,563.2,26280.220132017723
2542,33.677559,-111.729459,563.0,26300.932249010508
2543,33.677481,-111.729532,562.8,26311.925591652274
2544,33.677319,-111.72966,562.4,26333.48425891291
2545,33.677234,-111.729711,562.2,26344.04849677885
2546,33.677111,-111.729783,561.6,26359.261899217152
2547,33.677027,-111.729819,561.4,26369.178531234516
2548,33.676983,-111.729828,561.4,26374.141481076247
2549,33.676762,-111.729868,561.4,26398.992747473916
2550,33.676716,-111.729881,561.4,26404.24726529049
2551,33.676538,-111.72995,560.8,26425.044318077747
2552,33.676494,-111.729973,560.4,26430.379758926218
2553,33.67645,-111.729999,560.0,26435.831881346166
2554,33.676356,-111.730047,559.6,26447.188790207274
2555,33.676262,-111.730071,559.4,26457.874441764503
2556,33.676215,-111.730076,559.4,26463.12104364119
2557,33.676169,-111.73008,559.2,26468.249385127576
2558,33.675988,-111.730136,558.6,26489.032067394543
2559,33.675945,-111.73015,558.6,26493.985844303483
2560,33.675765,-111.730186,558.2,26514.276261557272
2561,33.67572,-111.730194,558.2,26519.33449724044
2562,33.67554,-111.73023,557.6,26539.624915925106
2563,33.675451,-111.730262,557.6,26549.95477749783
2564,33.675279,-111.730344,557.2,26570.5305502793
2565,33.675148,-111.730395,557.0,26585.84250650498
2566,33.675106,-111.730417,556.8,26590.937119708662
2567,33.674981,-111.730519,556.6,26607.738337437182
2568,33.674829,-111.730668,556.2,26629.55051204264
2569,33.67479,-111.7307,556.0,26634.801662389258
2570,33.67475,-111.730728,555.8,26639.949114049065
2571,33.674713,-111.730748,555.8,26644.460425309404
2572,33.67463,-111.730764,555.6,26653.807610286043
2573,33.674582,-111.730763,555.8,26659.145768880007
2574,33.674389,-111.730743,556.0,26680.68604416435
2575,33.674295,-111.730739,555.8,26691.144919202718
2576,33.674161,-111.730747,555.0,26706.063418389338
2577,33.673972,-111.730761,554.6,26727.119152738018
2578,33.673924,-111.730764,554.4,26732.46372402978
2579,33.67374,-111.730799,554.0,26753.178356743316
2580,33.673694,-111.730809,554.0,26758.376356408837
2581,33.673606,-111.730815,554.2,26768.17724946004
2582,33.673516,-111.730841,554.6,26778.469948391008
2583,33.673309,-111.730917,555.0,26802.537763023858
2584,33.673266,-111.730934,555.0,26807.571289910273
2585,33.67306,-111.731027,555.0,26832.040778565115
2586,33.672981,-111.731066,555.2,26841.537644672393
2587,33.672889,-111.731082,555.0,26851.874169558607
2588,33.672802,-111.731077,555.0,26861.559186802748
2589,33.672684,-111.731025,554.8,26875.534737951995
2590,33.672646,-111.730998,554.8,26880.443583913693
2591,33.672519,-111.730847,554.6,26900.310091963565
2592,33.672443,-111.73071,554.6,26915.5463337885
2593,33.672372,-111.73057,554.4,26930.717746830287
2594,33.672343,-111.730529,554.4,26935.697056623627
2595,33.672228,-111.730361,554.4,26955.82696354354
2596,33.672105,-111.730188,554.2,26976.882989679983
2597,33.672076,-111.730148,554.4,26981.792161969395
2598,33.671986,-111.730018,554.4,26997.440619861696
2599,33.671917,-111.729934,554.4,27008.362648410126
2600,33.671887,-111.729893,554.4,27013.414694833114
2601,33.671768,-111.729724,554.2,27033.90065712875
2602,33.671707,-111.729644,554.2,27043.941295548895
2603,33.671621,-111.729525,554.0,27058.526059377036
2604,33.671555,-111.729449,553.8,27068.69081555252
2605,33.671523,-111.729411,553.8,27073.693504426275
2606,33.671467,-111.729334,553.6,27083.15649242121
2607,33.671438,-111.729299,553.6,27087.726921165093
2608,33.671316,-111.729131,553.6,27108.360163077785
2609,33.671284,-111.729089,553.4,27113.62963481997
2610,33.671147,-111.728917,552.8,27135.661738049675
2611,33.671117,-111.728873,552.4,27140.925498099117
2612,33.671052,-111.728787,551.8,27151.67614033337
2613,33.671017,-111.728749,551.6,27156.921354164893
2614,33.670948,-111.728671,551.2,27167.455495662056
2615,33.670909,-111.728638,551.2,27172.759457715976
2616,33.670822,-111.728584,551.2,27183.647861860147
2617,33.670752,-111.728532,551.2,27192.79890122179
2618,33.670694,-111.728458,551.4,27202.2057461364
2619,33.670672,-111.728416,551.6,27206.7982203186
2620,33.670574,-111.728223,552.0,27227.720445030052
2621,33.670545,-111.728175,552.0,27233.209467991568
2622,33.670455,-111.728042,552.0,27249.072514246924
2623,33.670419,-111.728004,552.0,27254.400769704742
2624,33.670337,-111.727951,551.8,27264.754196789432
2625,33.670191,-111.727855,551.8,27283.260473178776
2626,33.670159,-111.727825,552.0,27287.7736251977
2627,33.670138,-111.727741,552.4,27295.8902366085
2628,33.670138,-111.727637,552.4,27305.514523519745
2629,33.670116,-111.727589,552.4,27310.58556982531
2630,33.670079,-111.727554,552.4,27315.82174276064
2631,33.669979,-111.727509,552.2,27327.695454609686
2632,33.66988,-111.727471,552.0,27339.251791932576
2633,33.669789,-111.727432,552.0,27349.994911991365
2634,33.669655,-111.727405,551.8,27365.10307924878
2635,33.669566,-111.727412,552.2,27375.020606594182
2636,33.669527,-111.727422,552.4,27379.45485038811
2637,33.669442,-111.727463,552.6,27389.639557704948
2638,33.669346,-111.727505,552.8,27400.999859406973
2639,33.669134,-111.727581,552.4,27425.600016653643
2640,33.668915,-111.727621,552.8,27450.23144673071
2641,33.668875,-111.727625,552.8,27454.694621027244
2642,33.668664,-111.727679,553.4,27478.68304832607
2643,33.66862,-111.727685,553.6,27483.607032277327
2644,33.668532,-111.727689,553.8,27493.399185106624
2645,33.668318,-111.727654,554.2,27517.41433059859
2646,33.668232,-111.727611,554.2,27527.772021492
2647,33.668111,-111.727522,553.8,27543.547431420095
2648,33.668025,-111.727483,553.8,27553.76862249653
2649,33.667898,-111.727463,554.0,27568.011154329317
2650,33.66782,-111.727487,554.2,27576.964228201
2651,33.66779,-111.727523,554.2,27581.678808956825
2652,33.667766,-111.727563,554.4,27586.242229081123
2653,33.667726,-111.727655,555.0,27595.848041016066
2654,33.667693,-111.727746,555.4,27605.03423917457
2655,33.667677,-111.727788,555.6,27609.3089097038
2656,33.667639,-111.727874,556.2,27618.31980224091
2657,33.667597,-111.727957,557.0,27627.30927850841
2658,33.667572,-111.727999,557.4,27632.087905510216
2659,33.667472,-111.728127,558.8,27648.334824712987
2660,33.667336,-111.728323,560.2,27671.950532645424
2661,33.667315,-111.728372,560.2,27677.051109179054
2662,33.667247,-111.728574,561.2,27697.216339752405
2663,33.667229,-111.728621,561.6,27702.004337449715
2664,33.667207,-111.728669,561.6,27707.075515347893
2665,33.66719,-111.728713,561.8,27711.564845964953
2666,33.667102,-111.728878,562.0,27729.700921979875
2667,33.667063,-111.728945,562.2,27737.267434572415
2668,33.667043,-111.728983,562.2,27741.4283063216
2669,33.667012,-111.72907,562.8,27750.18654836518
2670,33.666996,-111.729167,563.4,27759.33797851969
2671,33.66698,-111.729271,564.6,27769.125673049577
2672,33.666951,-111.729423,565.6,27783.557335245026
2673,33.666945,-111.729473,565.6,27788.23241796816
2674,33.666919,-111.729732,566.0,27812.375216863067
2675,33.666921,-111.729784,566.2,27817.192676163733
2676,33.666942,-111.729982,566.8,27835.664705403058
2677,33.666951,-111.730226,567.2,27858.267764967306
2678,33.666963,-111.73032,567.4,27867.068700639546
2679,33.666964,-111.73042,567.8,27876.32383215899
2680,33.666975,-111.730615,568.2,27894.41143765654
2681,33.666989,-111.730862,568.6,27917.32290339387
2682,33.666992,-111.730915,568.8,27922.239098096972
2683,33.66698,-111.731159,570.0,27944.859374612817
2684,33.666974,-111.731209,570.0,27949.534455791912
2685,33.666956,-111.731352,570.4,27962.918839399466
2686,33.666913,-111.731545,571.0,27981.408874701912
2687,33.666898,-111.731644,571.0,27990.721385464145
2688,33.666874,-111.731798,571.2,28005.220977739493
2689,33.66687,-111.731903,571.2,28014.94834905705
2690,33.666875,-111.731954,571.4,28019.700763508474
2691,33.666909,-111.732056,571.4,28029.869264640565
2692,33.666945,-111.732161,571.4,28040.378684562093
2693,33.667039,-111.732352,571.8,28060.91383454949
2694,33.667092,-111.732442,572.0,28071.11695525658
2695,33.6672,-111.732619,573.0,28091.427872962187
2696,33.667218,-111.732668,573.0,28096.38461613628
2697,33.66725,-111.732763,573.2,28105.86908974177
2698,33.667278,-111.732858,573.4,28115.19581233968
2699,33.667313,-111.733119,574.0,28139.661390201654
2700,33.667308,-111.733266,574.2,28153.276753350216
2701,33.667285,-111.733358,574.0,28162.166645834146
2702,33.667229,-111.733486,574.2,28175.549266683483
2703,33.667174,-111.733566,574.2,28185.152111895582
2704,33.667147,-111.733606,574.2,28189.91832004743
2705,33.667101,-111.73369,574.2,28199.2239027916
2706,33.667057,-111.733777,574.4,28208.645258310553
2707,33.667022,-111.733869,575.0,28218.006678747246
2708,33.66701,-111.733914,575.4,28222.379729638975
2709,33.666999,-111.733961,575.6,28226.898033284437
2710,33.66697,-111.734148,576.4,28244.50174532497
2711,33.66696,-111.734193,576.4,28248.812147225937
2712,33.666938,-111.734336,577.0,28262.270233559113
2713,33.666944,-111.734422,577.6,28270.256988658035
2714,33.666951,-111.734537,578.8,28280.928048766335
2715,33.666945,-111.734622,579.4,28288.822586358572
2716,33.666943,-111.734704,580.2,28296.414506229066
2717,33.666958,-111.734824,581.4,28307.644418266013
2718,33.666967,-111.734866,581.8,28311.658057882083
2719,33.666992,-111.734949,582.6,28319.826813138392
2720,33.667022,-111.735086,583.8,28332.936921559118
2721,33.66703,-111.735168,584.4,28340.577536033765
2722,33.667038,-111.735248,585.0,28348.03435053601
2723,33.667069,-111.735411,585.8,28363.50794098121
2724,33.667111,-111.735492,586.0,28372.33982643796
2725,33.667148,-111.735586,586.2,28381.962841819874
2726,33.667162,-111.735783,587.0,28400.260435229513
2727,33.667158,-111.735823,587.4,28403.988837355053
2728,33.667162,-111.73594,588.8,28414.825666225268
2729,33.667172,-111.735977,589.4,28418.42583122199
2730,33.667209,-111.736058,590.2,28426.976747520228
2731,33.66728,-111.73617,591.2,28440.005980548853
2732,33.667329,-111.73629,591.4,28452.375887693266
2733,33.667386,-111.736355,591.6,28461.114099547674
2734,33.667489,-111.736447,592.4,28475.38512286746
2735,33.667509,-111.736482,592.6,28479.314132397256
2736,33.667523,-111.736523,592.8,28483.41537104935
2737,33.667544,-111.736718,593.4,28501.61190214278
2738,33.667543,-111.736761,593.6,28505.592847914606
2739,33.667542,-111.736896,594.8,28518.086784544692
2740,33.66755,-111.736949,595.2,28523.07163111766
2741,33.667598,-111.737186,596.0,28545.644628652863
2742,33.667651,-111.737414,597.0,28567.55220046149
2743,33.667658,-111.737462,597.0,28572.06198568737
2744,33.667698,-111.7377,597.8,28594.532025660115
2745,33.667704,-111.737748,598.2,28599.023952375377
2746,33.66772,-111.737837,598.8,28607.45031287008
2747,33.667762,-111.737974,599.4,28620.96160231108
2748,33.667777,-111.738022,599.4,28625.706518226587
2749,33.667814,-111.738245,600.0,28646.749873926365
2750,33.667814,-111.738289,600.0,28650.82179763901
2751,33.667812,-111.738426,600.6,28663.502237965306
2752,33.667792,-111.738513,601.2,28671.85503684939
2753,33.667767,-111.738593,601.8,28679.763230848097
2754,33.667742,-111.738729,602.2,28692.65252862917
2755,33.667747,-111.738923,602.8,28710.614630945038
2756,33.667754,-111.738967,603.0,28714.76028374385
2757,33.667771,-111.739206,603.6,28736.958875018972
2758,33.667773,-111.739251,603.6,28741.12927821247
2759,33.667768,-111.739348,603.8,28750.1232245876
2760,33.667753,-111.739532,605.0,28767.232774110482
2761,33.667754,-111.739766,605.8,28788.88830535134
2762,33.667758,-111.739815,606.0,28793.44471146742
2763,33.667784,-111.740055,606.6,28815.842582287405
2764,33.667787,-111.740154,607.0,28825.010484463583
2765,33.667795,-111.740397,608.0,28847.51620077706
2766,33.667802,-111.74044,608.2,28851.570990638455
2767,33.667801,-111.74049,608.2,28856.199513231448
2768,33.667792,-111.740636,608.6,28869.74791090127
2769,33.667788,-111.740685,608.6,28874.304315444522
2770,33.667785,-111.740733,609.0,28878.758923401136
2771,33.667782,-111.740883,609.2,28892.644494251308
2772,33.667786,-111.741081,609.6,28910.973554312717
2773,33.667803,-111.741331,609.8,28934.18658273797
2774,33.667808,-111.741381,609.8,28938.84705067602
2775,33.667855,-111.741632,610.0,28962.65617183287
2776,33.667866,-111.741681,610.2,28967.352876827557
2777,33.66796,-111.74192,611.0,28991.816177442943
2778,33.667986,-111.741964,611.0,28996.810050802847
2779,33.668023,-111.742058,611.4,29006.432986188913
2780,33.668057,-111.742153,611.6,29016.003037306546
2781,33.668074,-111.7423,612.2,29029.73762851668
2782,33.668084,-111.742343,612.6,29033.86943162014
2783,33.668082,-111.742392,612.6,29038.409509818124
2784,33.668067,-111.74263,612.8,29060.49791414263
2785,33.668062,-111.742681,612.8,29065.25026391094
2786,33.668036,-111.74287,613.6,29082.978306488912
2787,33.668018,-111.742976,613.6,29092.990025004063
2788,33.667986,-111.743236,613.6,29117.31302113285
2789,33.667979,-111.743286,613.8,29122.00520822965
2790,33.667961,-111.743389,614.0,29131.745065115552
2791,33.667918,-111.743584,614.4,29150.41375181043
2792,33.667904,-111.743628,614.6,29154.773101890354
2793,33.667818,-111.743853,614.8,29177.68633244217
2794,33.667752,-111.744037,614.8,29196.228545453978
2795,33.667699,-111.744168,615.0,29209.70832243989
2796,33.667666,-111.74426,615.8,29218.97943676186
2797,33.667622,-111.744433,616.6,29235.720422131442
2798,33.667604,-111.744523,617.0,29244.286490758965
2799,33.667577,-111.744705,617.8,29261.39497850586
2800,33.667576,-111.74475,617.8,29265.560941693544
2801,33.667569,-111.744795,618.0,29269.797536916692
2802,33.667531,-111.74495,618.8,29284.751255335585
2803,33.667468,-111.745092,619.2,29299.643088644403
2804,33.66743,-111.74518,620.0,29308.817886144938
2805,33.667417,-111.745226,620.2,29313.31364858575
2806,33.667392,-111.74532,620.6,29322.446170023115
2807,33.667382,-111.745415,620.8,29331.30790677723
2808,33.667366,-111.74551,621.4,29340.277814229525
2809,33.667356,-111.745655,622.2,29353.742716846315
2810,33.66735,-111.745706,622.2,29358.509393312917
2811,33.667343,-111.745799,622.2,29367.151131640385
2812,33.667325,-111.745944,622.4,29380.71849461406
2813,33.667304,-111.746194,622.4,29403.972102388132
2814,33.667299,-111.746245,622.4,29408.72449373606
2815,33.667287,-111.746345,622.6,29418.07462276302
2816,33.667246,-111.746538,622.6,29436.508334572398
2817,33.667246,-111.746587,622.6,29441.043006834552
2818,33.66727,-111.746788,623.0,29459.834870246854
2819,33.667286,-111.746838,623.0,29464.792326982177
2820,33.667303,-111.746883,623.0,29469.36575907941
2821,33.667336,-111.746982,623.2,29479.235144429076
2822,33.667353,-111.747025,623.2,29483.640700119242
2823,33.667358,-111.747075,623.2,29488.301192091698
2824,33.667344,-111.747273,623.6,29506.69095743801
2825,33.667332,-111.747478,624.2,29525.709393062025
2826,33.667329,-111.747525,624.4,29530.071745609464
2827,33.667329,-111.747621,624.4,29538.955992895593
2828,33.667355,-111.747719,624.4,29548.474977940827
2829,33.667377,-111.747768,624.6,29553.6274061782
2830,33.667398,-111.747808,624.6,29558.0041330851
2831,33.667451,-111.747902,624.6,29568.51158285917
2832,33.667472,-111.747947,624.8,29573.286055436107
2833,33.667588,-111.748168,625.6,29597.465950361628
2834,33.667615,-111.748205,626.0,29602.019873866626
2835,33.667636,-111.748248,626.4,29606.633786753144
2836,33.667654,-111.74829,626.8,29611.0056958782
2837,33.6677,-111.748423,627.6,29624.334533029923
2838,33.66771,-111.748524,627.8,29633.747368806544
2839,33.667734,-111.748716,628.2,29651.71506954398
2840,33.667742,-111.748764,628.4,29656.245366323183
2841,33.667773,-111.74886,628.6,29665.774854165866
2842,33.667796,-111.748907,628.6,29670.820580717842
2843,33.667888,-111.749075,628.8,29689.43162737414
2844,33.667906,-111.749118,629.0,29693.886003675914
2845,33.667931,-111.749215,629.4,29703.283309302788
2846,33.667969,-111.749355,629.6,29716.91102114422
2847,33.667988,-111.749396,629.6,29721.253844447143
2848,33.66804,-111.749531,630.0,29735.020375590517
2849,33.668059,-111.749576,630.0,29739.690087224208
2850,33.668134,-111.74976,630.4,29758.650609354532
2851,33.668174,-111.749899,630.6,29772.261381986234
2852,33.668196,-111.750089,630.8,29790.013966696486
2853,33.668188,-111.750178,631.0,29798.29822074501
2854,33.668176,-111.750225,631.0,29802.847828337646
2855,33.668131,-111.750474,631.6,29826.42814803982
2856,33.66813,-111.750527,631.6,29831.334207487966
2857,33.668137,-111.750682,631.6,29845.699533119507
2858,33.668165,-111.750873,631.8,29863.647423447663
2859,33.668179,-111.750917,632.2,29868.006761367607
2860,33.66819,-111.750962,632.4,29872.34712069659
2861,33.668199,-111.751005,632.8,29876.45039166227
2862,33.66821,-111.751093,632.8,29884.685543265834
2863,33.668226,-111.751176,633.0,29892.569986085746
2864,33.668246,-111.751269,633.2,29901.459190744994
2865,33.668304,-111.75149,633.8,29922.903997134883
2866,33.668305,-111.751572,634.0,29930.493353542992
2867,33.668293,-111.751619,634.2,29935.042955481465
2868,33.66828,-111.751666,634.4,29939.626403016788
2869,33.668271,-111.751716,634.4,29944.360548385474
2870,33.668244,-111.751914,634.6,29962.92844060286
2871,33.668196,-111.751986,634.6,29971.465683700193
2872,33.668138,-111.752047,635.0,29980.036635491302
2873,33.668081,-111.752119,635.2,29989.232771254534
2874,33.668006,-111.752235,635.4,30002.826538256744
2875,33.667978,-111.75233,635.4,30012.153193412792
2876,33.667958,-111.752472,636.0,30025.481227898545
2877,33.667947,-111.752566,636.4,30034.265893980766
2878,33.667938,-111.752615,636.4,30038.90964579305
2879,33.667922,-111.752708,636.6,30047.69816424812
2880,33.667891,-111.752843,636.8,30060.65836969262
2881,33.667872,-111.752889,637.0,30065.410804442385
2882,33.667834,-111.752972,637.2,30074.17743313611
2883,33.667798,-111.753065,637.4,30083.66938522125
2884,33.66778,-111.753116,637.4,30088.79597313165
2885,33.66777,-111.753167,637.6,30093.644921774354
2886,33.667764,-111.753219,637.8,30098.503225819426
2887,33.667769,-111.75338,638.0,30113.413142105823
2888,33.667774,-111.753433,638.0,30118.34937163095
2889,33.667786,-111.753533,638.2,30127.699447521027
2890,33.667794,-111.753633,638.4,30136.99647706061
2891,33.667803,-111.753684,638.4,30141.821139115586
2892,33.667818,-111.753734,638.6,30146.73975871628
2893,33.667839,-111.75378,638.8,30151.595146949658
2894,33.667867,-111.753823,638.8,30156.64777656116
2895,33.667944,-111.753945,638.8,30170.817436370493
2896,33.668025,-111.754166,639.0,30193.16494493813
2897,33.668031,-111.754213,639.2,30197.565359391876
2898,33.668032,-111.754261,639.2,30202.00883823724
2899,33.668035,-111.754313,639.2,30206.832647502
2900,33.668053,-111.754409,639.6,30215.939488784246
2901,33.668062,-111.754504,640.4,30224.78789170898
2902,33.66808,-111.754697,640.8,30242.76057024816
2903,33.668111,-111.754789,640.8,30251.94589435036
2904,33.668159,-111.754879,641.2,30261.83821327614
2905,33.668192,-111.754962,641.6,30270.35078967209
2906,33.668196,-111.75501,641.8,30274.815080618
2907,33.668201,-111.755107,642.0,30283.808981890972
2908,33.668209,-111.755206,642.0,30293.013852547872
2909,33.66827,-111.755451,642.2,30316.679791718572
2910,33.668292,-111.7555,642.6,30321.832177503067
2911,33.668309,-111.755548,642.8,30326.659733708173
2912,33.668398,-111.755718,643.6,30345.245851791027
2913,33.668425,-111.755756,643.8,30349.869737046884
2914,33.668478,-111.755831,644.0,30358.97495652491
2915,33.668589,-111.755993,644.6,30378.39399820878
2916,33.668709,-111.756144,644.8,30397.71542535531
2917,33.668783,-111.756214,644.8,30408.187831602943
2918,33.66888,-111.756317,645.2,30422.582019408164
2919,33.668955,-111.756429,645.6,30435.88530799758
2920,33.669087,-111.756622,646.0,30459.00325415832
2921,33.669105,-111.756665,646.2,30463.45758090612
2922,33.669119,-111.756711,646.4,30467.99024007915
2923,33.669169,-111.756894,646.6,30485.814743820334
2924,33.669187,-111.756937,647.0,30490.269067177927
2925,33.669229,-111.75702,647.4,30499.2584189165
2926,33.669271,-111.757107,647.8,30508.566047032888
2927,33.669287,-111.757149,648.0,30512.840651408907
2928,33.669344,-111.757371,648.2,30534.34045554557
2929,33.669356,-111.757414,648.2,30538.537520977112
2930,33.669396,-111.757504,648.6,30547.979528337408
2931,33.669411,-111.757549,648.8,30552.465519326273
2932,33.66942,-111.757597,648.8,30557.01887109591
2933,33.669428,-111.757645,649.0,30561.54908250135
2934,33.669466,-111.757838,649.0,30579.902690380823
2935,33.669487,-111.757883,649.0,30584.677077862038
2936,33.669514,-111.757926,649.0,30589.661897058664
2937,33.66961,-111.758041,649.4,30604.7353229012
2938,33.669636,-111.758083,649.6,30609.57940495083
2939,33.669678,-111.75817,650.0,30618.88700011168
2940,33.66969,-111.758261,650.2,30627.41335155253
2941,33.669672,-111.75835,650.4,30635.889273057615
2942,33.669656,-111.758398,650.4,30640.674318366036
2943,33.669648,-111.758442,650.4,30644.84219211941
2944,33.669649,-111.758492,650.6,30649.4706153289
2945,33.669657,-111.758541,650.8,30654.09159095056
2946,33.66967,-111.758586,651.0,30658.499720853673
2947,33.669759,-111.758758,651.8,30677.242551391188
2948,33.669834,-111.758818,652.2,30687.261504938673
2949,33.669997,-111.758902,652.8,30706.982922618008
2950,33.670033,-111.75892,652.8,30711.31868680019
2951,33.670072,-111.758943,653.0,30716.14946481646
2952,33.670152,-111.759042,653.2,30728.919199762033
2953,33.670192,-111.759119,653.4,30737.31908454789
2954,33.67021,-111.759162,653.4,30741.773365623532
2955,33.670237,-111.759249,654.0,30750.366003314306
2956,33.670245,-111.759343,654.2,30759.110232774805
2957,33.670243,-111.759477,654.4,30771.5127351599
2958,33.670247,-111.759522,654.6,30775.7007701276
2959,33.670266,-111.759621,655.0,30785.102782126145
2960,33.670278,-111.759666,655.4,30789.4756823399
2961,33.670291,-111.759714,655.6,30794.146942570973
2962,33.670336,-111.759892,656.2,30811.36246972453
2963,33.670362,-111.759983,656.0,30820.266141696142
2964,33.670354,-111.760157,656.0,30836.39282664594
2965,33.670336,-111.760292,656.4,30849.045177614258
2966,33.670324,-111.760391,656.6,30858.30339886876
2967,33.670326,-111.760438,656.6,30862.65850849332
2968,33.670339,-111.760487,656.8,30867.417851131384
2969,33.670394,-111.760626,657.2,30881.660875188078
2970,33.670405,-111.760672,657.4,30886.08999856745
2971,33.670441,-111.760912,657.8,30908.65767487365
2972,33.67046,-111.761008,657.8,30917.789357095386
2973,33.67049,-111.761151,658.2,30931.43667101428
2974,33.670521,-111.761297,658.2,30945.38041834528
2975,33.670552,-111.761392,658.0,30954.82342388077
2976,33.670586,-111.761524,659.0,30967.61047164879
2977,33.670628,-111.761602,659.6,30976.207720200076
2978,33.670646,-111.761645,659.8,30980.66198325477
2979,33.670694,-111.761824,659.8,30998.06540314998
2980,33.670756,-111.761987,660.8,31014.650300031702
2981,33.670755,-111.762035,661.0,31019.093638287562
2982,33.670775,-111.762271,661.2,31041.046141068444
2983,33.670798,-111.762313,661.2,31045.6987928792
2984,33.670921,-111.762521,661.4,31069.311512336502
2985,33.670954,-111.762607,662.0,31078.075185724527
2986,33.670982,-111.762701,662.4,31087.314371644887
2987,33.670982,-111.762842,663.0,31100.36255566497
2988,33.670979,-111.762988,663.2,31113.877559204673
2989,33.670987,-111.763037,663.4,31118.498466017438
2990,33.670998,-111.763086,663.6,31123.195011588665
2991,33.671015,-111.763132,663.8,31127.852702135795
